m_value,M_value,L_value,g_value,d_value,b_value,theta_cmd,theta_0,thetadot_cmd,theta_dot_0,F_value,t0
0,0,0,0,0,0,0,5.1E-05,0,-7.7E-05,-0.00029,9.319319
0,0,0,0,0,0,0,5E-05,0,-7.8E-05,-0.000286,9.329329
0,0,0,0,0,0,0,4.9E-05,0,-7.9E-05,-0.000282,9.339339
0,0,0,0,0,0,0,4.8E-05,0,-7.9E-05,-0.000278,9.349349
0,0,0,0,0,0,0,4.8E-05,0,-8E-05,-0.000274,9.359359
0,0,0,0,0,0,0,4.7E-05,0,-8.1E-05,-0.000269,9.369369
0,0,0,0,0,0,0,4.6E-05,0,-8.1E-05,-0.000265,9.379379
0,0,0,0,0,0,0,4.5E-05,0,-8.2E-05,-0.00026,9.389389
0,0,0,0,0,0,0,4.4E-05,0,-8.3E-05,-0.000256,9.399399
0,0,0,0,0,0,0,4.4E-05,0,-8.4E-05,-0.000251,9.409409
0,0,0,0,0,0,0,4.3E-05,0,-8.4E-05,-0.000246,9.419419
0,0,0,0,0,0,0,4.2E-05,0,-8.5E-05,-0.000241,9.429429
0,0,0,0,0,0,0,4.1E-05,0,-8.5E-05,-0.000236,9.439439
0,0,0,0,0,0,0,4E-05,0,-8.6E-05,-0.000231,9.449449
0,0,0,0,0,0,0,3.9E-05,0,-8.7E-05,-0.000225,9.459459
0,0,0,0,0,0,0,3.8E-05,0,-8.7E-05,-0.00022,9.469469
0,0,0,0,0,0,0,3.8E-05,0,-8.8E-05,-0.000214,9.479479
0,0,0,0,0,0,0,3.7E-05,0,-8.8E-05,-0.000208,9.489489
0,0,0,0,0,0,0,3.6E-05,0,-8.9E-05,-0.000202,9.499499
0,0,0,0,0,0,0,3.5E-05,0,-8.9E-05,-0.000196,9.50951
0,0,0,0,0,0,0,3.4E-05,0,-8.9E-05,-0.00019,9.51952
0,0,0,0,0,0,0,3.3E-05,0,-9E-05,-0.000184,9.52953
0,0,0,0,0,0,0,3.2E-05,0,-9E-05,-0.000178,9.53954
0,0,0,0,0,0,0,3.1E-05,0,-9E-05,-0.000171,9.54955
0,0,0,0,0,0,0,3E-05,0,-9.1E-05,-0.000165,9.55956
0,0,0,0,0,0,0,3E-05,0,-9.1E-05,-0.000158,9.56957
0,0,0,0,0,0,0,2.9E-05,0,-9.1E-05,-0.000151,9.57958
0,0,0,0,0,0,0,2.8E-05,0,-9.1E-05,-0.000144,9.58959
0,0,0,0,0,0,0,2.7E-05,0,-9.1E-05,-0.000137,9.5996
0,0,0,0,0,0,0,2.6E-05,0,-9.1E-05,-0.00013,9.60961
0,0,0,0,0,0,0,2.5E-05,0,-9.1E-05,-0.000122,9.61962
0,0,0,0,0,0,0,2.4E-05,0,-9.1E-05,-0.000115,9.62963
0,0,0,0,0,0,0,2.3E-05,0,-9.1E-05,-0.000107,9.63964
0,0,0,0,0,0,0,2.2E-05,0,-9.1E-05,-0.0001,9.64965
0,0,0,0,0,0,0,2.1E-05,0,-9E-05,-9.2E-05,9.65966
0,0,0,0,0,0,0,2E-05,0,-9E-05,-8.4E-05,9.66967
0,0,0,0,0,0,0,2E-05,0,-8.9E-05,-7.6E-05,9.67968
0,0,0,0,0,0,0,1.9E-05,0,-8.9E-05,-6.7E-05,9.68969
0,0,0,0,0,0,0,1.8E-05,0,-8.8E-05,-5.9E-05,9.6997
0,0,0,0,0,0,0,1.7E-05,0,-8.8E-05,-5E-05,9.70971
0,0,0,0,0,0,0,1.6E-05,0,-8.7E-05,-4.1E-05,9.71972
0,0,0,0,0,0,0,1.5E-05,0,-8.6E-05,-3.2E-05,9.72973
0,0,0,0,0,0,0,1.4E-05,0,-8.5E-05,-2.3E-05,9.73974
0,0,0,0,0,0,0,1.3E-05,0,-8.4E-05,-1.4E-05,9.74975
0,0,0,0,0,0,0,1.3E-05,0,-8.3E-05,-4E-06,9.75976
0,0,0,0,0,0,0,1.2E-05,0,-8.1E-05,6E-06,9.76977
0,0,0,0,0,0,0,1.1E-05,0,-8E-05,1.6E-05,9.77978
0,0,0,0,0,0,0,1E-05,0,-7.8E-05,2.6E-05,9.78979
0,0,0,0,0,0,0,9E-06,0,-7.7E-05,3.7E-05,9.7998
0,0,0,0,0,0,0,9E-06,0,-7.5E-05,4.7E-05,9.80981
0,0,0,0,0,0,0,8E-06,0,-7.3E-05,5.9E-05,9.81982
0,0,0,0,0,0,0,7E-06,0,-7.1E-05,7E-05,9.82983
0,0,0,0,0,0,0,6E-06,0,-6.9E-05,8.2E-05,9.83984
0,0,0,0,0,0,0,6E-06,0,-6.6E-05,9.4E-05,9.84985
0,0,0,0,0,0,0,5E-06,0,-6.4E-05,0.000107,9.85986
0,0,0,0,0,0,0,5E-06,0,-6.1E-05,0.00012,9.86987
0,0,0,0,0,0,0,4E-06,0,-5.8E-05,0.000134,9.87988
0,0,0,0,0,0,0,3E-06,0,-5.5E-05,0.000148,9.88989
0,0,0,0,0,0,0,3E-06,0,-5.1E-05,0.000162,9.8999
0,0,0,0,0,0,0,2E-06,0,-4.7E-05,0.000178,9.90991
0,0,0,0,0,0,0,2E-06,0,-4.3E-05,0.000194,9.91992
0,0,0,0,0,0,0,1E-06,0,-3.9E-05,0.00021,9.92993
0,0,0,0,0,0,0,1E-06,0,-3.5E-05,0.000227,9.93994
0,0,0,0,0,0,0,1E-06,0,-3E-05,0.000245,9.94995
0,0,0,0,0,0,0,1E-06,0,-2.5E-05,0.000264,9.95996
0,0,0,0,0,0,0,0,0,-1.9E-05,0.000284,9.96997
0,0,0,0,0,0,0,0,0,-1.3E-05,0.000305,9.97998
0,0,0,0,0,0,0,0,0,-7E-06,0.000326,9.98999
0,0,0,0,0,0,0,0,0,0,0.000349,10
m_value,M_value,L_value,g_value,d_value,b_value,theta_cmd,theta_0,thetadot_cmd,theta_dot_0,F_value,t0
0,0,0,0,0,0,0,1,0,0,-7.150064,0
0,0,0,0,0,0,0,0.999779,0,-0.043671,-7.024763,0.01001
0,0,0,0,0,0,0,0.999134,0,-0.084872,-6.90335,0.02002
0,0,0,0,0,0,0,0.998088,0,-0.123724,-6.785667,0.03003
0,0,0,0,0,0,0,0.996664,0,-0.160339,-6.671564,0.04004
0,0,0,0,0,0,0,0.994885,0,-0.194826,-6.560897,0.05005
0,0,0,0,0,0,0,0.992771,0,-0.227289,-6.453527,0.06006
0,0,0,0,0,0,0,0.990341,0,-0.257826,-6.349322,0.07007
0,0,0,0,0,0,0,0.987615,0,-0.286531,-6.248156,0.08008
0,0,0,0,0,0,0,0.984611,0,-0.313494,-6.149907,0.09009
0,0,0,0,0,0,0,0.981345,0,-0.3388,-6.054459,0.1001
0,0,0,0,0,0,0,0.977833,0,-0.36253,-5.961701,0.11011
0,0,0,0,0,0,0,0.974092,0,-0.384763,-5.871527,0.12012
0,0,0,0,0,0,0,0.970135,0,-0.405572,-5.783835,0.13013
0,0,0,0,0,0,0,0.965977,0,-0.425028,-5.698528,0.14014
0,0,0,0,0,0,0,0.96163,0,-0.443198,-5.615512,0.15015
0,0,0,0,0,0,0,0.957108,0,-0.460146,-5.534699,0.16016
0,0,0,0,0,0,0,0.952422,0,-0.475934,-5.456001,0.17017
0,0,0,0,0,0,0,0.947583,0,-0.490619,-5.379339,0.18018
0,0,0,0,0,0,0,0.942603,0,-0.504257,-5.304633,0.19019
0,0,0,0,0,0,0,0.937491,0,-0.5169,-5.231809,0.2002
0,0,0,0,0,0,0,0.932258,0,-0.5286,-5.160795,0.21021
0,0,0,0,0,0,0,0.926912,0,-0.539404,-5.091521,0.22022
0,0,0,0,0,0,0,0.921462,0,-0.549358,-5.023923,0.23023
0,0,0,0,0,0,0,0.915916,0,-0.558505,-4.957938,0.24024
0,0,0,0,0,0,0,0.910283,0,-0.566886,-4.893504,0.25025
0,0,0,0,0,0,0,0.90457,0,-0.574542,-4.830565,0.26026
0,0,0,0,0,0,0,0.898783,0,-0.58151,-4.769066,0.27027
0,0,0,0,0,0,0,0.89293,0,-0.587826,-4.708952,0.28028
0,0,0,0,0,0,0,0.887017,0,-0.593523,-4.650175,0.29029
0,0,0,0,0,0,0,0.88105,0,-0.598634,-4.592684,0.3003
0,0,0,0,0,0,0,0.875034,0,-0.603191,-4.536435,0.31031
0,0,0,0,0,0,0,0.868976,0,-0.607222,-4.481382,0.32032
0,0,0,0,0,0,0,0.862879,0,-0.610755,-4.427483,0.33033
0,0,0,0,0,0,0,0.85675,0,-0.613818,-4.374697,0.34034
0,0,0,0,0,0,0,0.850592,0,-0.616435,-4.322986,0.35035
0,0,0,0,0,0,0,0.84441,0,-0.618631,-4.272311,0.36036
0,0,0,0,0,0,0,0.838208,0,-0.620428,-4.222637,0.37037
0,0,0,0,0,0,0,0.83199,0,-0.621849,-4.17393,0.38038
0,0,0,0,0,0,0,0.82576,0,-0.622915,-4.126157,0.39039
0,0,0,0,0,0,0,0.819521,0,-0.623644,-4.079287,0.4004
0,0,0,0,0,0,0,0.813276,0,-0.624056,-4.033289,0.41041
0,0,0,0,0,0,0,0.807028,0,-0.624169,-3.988135,0.42042
0,0,0,0,0,0,0,0.800781,0,-0.624,-3.943797,0.43043
0,0,0,0,0,0,0,0.794537,0,-0.623564,-3.900248,0.44044
0,0,0,0,0,0,0,0.788298,0,-0.622878,-3.857463,0.45045
0,0,0,0,0,0,0,0.782067,0,-0.621956,-3.815419,0.46046
0,0,0,0,0,0,0,0.775847,0,-0.620812,-3.774091,0.47047
0,0,0,0,0,0,0,0.769639,0,-0.619459,-3.733457,0.48048
0,0,0,0,0,0,0,0.763446,0,-0.617909,-3.693496,0.49049
0,0,0,0,0,0,0,0.757269,0,-0.616175,-3.654187,0.500501
0,0,0,0,0,0,0,0.751111,0,-0.614268,-3.615511,0.510511
0,0,0,0,0,0,0,0.744972,0,-0.612199,-3.577449,0.520521
0,0,0,0,0,0,0,0.738855,0,-0.609977,-3.539983,0.530531
0,0,0,0,0,0,0,0.732761,0,-0.607613,-3.503095,0.540541
0,0,0,0,0,0,0,0.726691,0,-0.605116,-3.466768,0.550551
0,0,0,0,0,0,0,0.720647,0,-0.602495,-3.430988,0.560561
0,0,0,0,0,0,0,0.71463,0,-0.599757,-3.395738,0.570571
0,0,0,0,0,0,0,0.70864,0,-0.596911,-3.361003,0.580581
0,0,0,0,0,0,0,0.70268,0,-0.593965,-3.326771,0.590591
0,0,0,0,0,0,0,0.696749,0,-0.590925,-3.293026,0.600601
0,0,0,0,0,0,0,0.69085,0,-0.587798,-3.259757,0.610611
0,0,0,0,0,0,0,0.684982,0,-0.58459,-3.22695,0.620621
0,0,0,0,0,0,0,0.679146,0,-0.581309,-3.194594,0.630631
0,0,0,0,0,0,0,0.673344,0,-0.577958,-3.162678,0.640641
0,0,0,0,0,0,0,0.667576,0,-0.574545,-3.131189,0.650651
0,0,0,0,0,0,0,0.661842,0,-0.571073,-3.100118,0.660661
0,0,0,0,0,0,0,0.656143,0,-0.567548,-3.069454,0.670671
0,0,0,0,0,0,0,0.65048,0,-0.563975,-3.039187,0.680681
0,0,0,0,0,0,0,0.644853,0,-0.560358,-3.009308,0.690691
0,0,0,0,0,0,0,0.639262,0,-0.556701,-2.979809,0.700701
0,0,0,0,0,0,0,0.633708,0,-0.553008,-2.950679,0.710711
0,0,0,0,0,0,0,0.628191,0,-0.549282,-2.921911,0.720721
0,0,0,0,0,0,0,0.622711,0,-0.545528,-2.893497,0.730731
0,0,0,0,0,0,0,0.617269,0,-0.541749,-2.865429,0.740741
0,0,0,0,0,0,0,0.611865,0,-0.537947,-2.837699,0.750751
0,0,0,0,0,0,0,0.6065,0,-0.534126,-2.8103,0.760761
0,0,0,0,0,0,0,0.601172,0,-0.530289,-2.783226,0.770771
0,0,0,0,0,0,0,0.595883,0,-0.526438,-2.756469,0.780781
0,0,0,0,0,0,0,0.590633,0,-0.522576,-2.730023,0.790791
0,0,0,0,0,0,0,0.585421,0,-0.518705,-2.703881,0.800801
0,0,0,0,0,0,0,0.580248,0,-0.514827,-2.678039,0.810811
0,0,0,0,0,0,0,0.575114,0,-0.510945,-2.652489,0.820821
0,0,0,0,0,0,0,0.570019,0,-0.50706,-2.627226,0.830831
0,0,0,0,0,0,0,0.564963,0,-0.503175,-2.602246,0.840841
0,0,0,0,0,0,0,0.559946,0,-0.499291,-2.577542,0.850851
0,0,0,0,0,0,0,0.554967,0,-0.495409,-2.55311,0.860861
0,0,0,0,0,0,0,0.550028,0,-0.491532,-2.528944,0.870871
0,0,0,0,0,0,0,0.545127,0,-0.487661,-2.505041,0.880881
0,0,0,0,0,0,0,0.540265,0,-0.483798,-2.481395,0.890891
0,0,0,0,0,0,0,0.535441,0,-0.479942,-2.458002,0.900901
0,0,0,0,0,0,0,0.530656,0,-0.476097,-2.434858,0.910911
0,0,0,0,0,0,0,0.52591,0,-0.472262,-2.411958,0.920921
0,0,0,0,0,0,0,0.521201,0,-0.46844,-2.389299,0.930931
0,0,0,0,0,0,0,0.516531,0,-0.46463,-2.366877,0.940941
0,0,0,0,0,0,0,0.511899,0,-0.460835,-2.344688,0.950951
0,0,0,0,0,0,0,0.507305,0,-0.457054,-2.322728,0.960961
0,0,0,0,0,0,0,0.502749,0,-0.453289,-2.300994,0.970971
0,0,0,0,0,0,0,0.49823,0,-0.449541,-2.279482,0.980981
0,0,0,0,0,0,0,0.493749,0,-0.44581,-2.258189,0.990991
0,0,0,0,0,0,0,0.489305,0,-0.442096,-2.237112,1.001001
0,0,0,0,0,0,0,0.484898,0,-0.438401,-2.216248,1.011011
0,0,0,0,0,0,0,0.480528,0,-0.434725,-2.195593,1.021021
0,0,0,0,0,0,0,0.476195,0,-0.431068,-2.175144,1.031031
0,0,0,0,0,0,0,0.471898,0,-0.427432,-2.1549,1.041041
0,0,0,0,0,0,0,0.467638,0,-0.423816,-2.134856,1.051051
0,0,0,0,0,0,0,0.463413,0,-0.420221,-2.11501,1.061061
0,0,0,0,0,0,0,0.459225,0,-0.416647,-2.09536,1.071071
0,0,0,0,0,0,0,0.455072,0,-0.413095,-2.075902,1.081081
0,0,0,0,0,0,0,0.450955,0,-0.409565,-2.056635,1.091091
0,0,0,0,0,0,0,0.446873,0,-0.406057,-2.037556,1.101101
0,0,0,0,0,0,0,0.442825,0,-0.402572,-2.018662,1.111111
0,0,0,0,0,0,0,0.438813,0,-0.399109,-1.999951,1.121121
0,0,0,0,0,0,0,0.434835,0,-0.39567,-1.981421,1.131131
0,0,0,0,0,0,0,0.430892,0,-0.392253,-1.963069,1.141141
0,0,0,0,0,0,0,0.426982,0,-0.38886,-1.944894,1.151151
0,0,0,0,0,0,0,0.423106,0,-0.385491,-1.926893,1.161161
0,0,0,0,0,0,0,0.419264,0,-0.382145,-1.909064,1.171171
0,0,0,0,0,0,0,0.415456,0,-0.378823,-1.891405,1.181181
0,0,0,0,0,0,0,0.41168,0,-0.375524,-1.873915,1.191191
0,0,0,0,0,0,0,0.407938,0,-0.37225,-1.85659,1.201201
0,0,0,0,0,0,0,0.404228,0,-0.369,-1.839429,1.211211
0,0,0,0,0,0,0,0.40055,0,-0.365773,-1.822431,1.221221
0,0,0,0,0,0,0,0.396905,0,-0.362571,-1.805593,1.231231
0,0,0,0,0,0,0,0.393292,0,-0.359393,-1.788913,1.241241
0,0,0,0,0,0,0,0.38971,0,-0.356238,-1.772391,1.251251
0,0,0,0,0,0,0,0.38616,0,-0.353108,-1.756024,1.261261
0,0,0,0,0,0,0,0.382641,0,-0.350002,-1.73981,1.271271
0,0,0,0,0,0,0,0.379152,0,-0.34692,-1.723748,1.281281
0,0,0,0,0,0,0,0.375695,0,-0.343863,-1.707835,1.291291
0,0,0,0,0,0,0,0.372268,0,-0.340829,-1.692072,1.301301
0,0,0,0,0,0,0,0.368872,0,-0.337819,-1.676455,1.311311
0,0,0,0,0,0,0,0.365505,0,-0.334833,-1.660984,1.321321
0,0,0,0,0,0,0,0.362168,0,-0.33187,-1.645656,1.331331
0,0,0,0,0,0,0,0.358861,0,-0.328932,-1.630471,1.341341
0,0,0,0,0,0,0,0.355583,0,-0.326017,-1.615426,1.351351
0,0,0,0,0,0,0,0.352334,0,-0.323126,-1.600521,1.361361
0,0,0,0,0,0,0,0.349114,0,-0.320258,-1.585754,1.371371
0,0,0,0,0,0,0,0.345922,0,-0.317413,-1.571123,1.381381
0,0,0,0,0,0,0,0.342759,0,-0.314592,-1.556628,1.391391
0,0,0,0,0,0,0,0.339624,0,-0.311794,-1.542266,1.401401
0,0,0,0,0,0,0,0.336517,0,-0.309019,-1.528036,1.411411
0,0,0,0,0,0,0,0.333437,0,-0.306268,-1.513938,1.421421
0,0,0,0,0,0,0,0.330385,0,-0.303538,-1.49997,1.431431
0,0,0,0,0,0,0,0.327361,0,-0.300832,-1.48613,1.441441
0,0,0,0,0,0,0,0.324363,0,-0.298148,-1.472417,1.451451
0,0,0,0,0,0,0,0.321391,0,-0.295487,-1.45883,1.461461
0,0,0,0,0,0,0,0.318447,0,-0.292848,-1.445368,1.471471
0,0,0,0,0,0,0,0.315529,0,-0.290232,-1.43203,1.481481
0,0,0,0,0,0,0,0.312636,0,-0.287637,-1.418814,1.491491
0,0,0,0,0,0,0,0.30977,0,-0.285064,-1.405719,1.501502
0,0,0,0,0,0,0,0.306929,0,-0.282514,-1.392744,1.511512
0,0,0,0,0,0,0,0.304114,0,-0.279985,-1.379888,1.521522
0,0,0,0,0,0,0,0.301324,0,-0.277477,-1.367149,1.531532
0,0,0,0,0,0,0,0.298559,0,-0.274991,-1.354527,1.541542
0,0,0,0,0,0,0,0.295819,0,-0.272526,-1.342021,1.551552
0,0,0,0,0,0,0,0.293103,0,-0.270082,-1.329629,1.561562
0,0,0,0,0,0,0,0.290411,0,-0.267659,-1.31735,1.571572
0,0,0,0,0,0,0,0.287744,0,-0.265257,-1.305183,1.581582
0,0,0,0,0,0,0,0.285101,0,-0.262876,-1.293127,1.591592
0,0,0,0,0,0,0,0.282481,0,-0.260515,-1.281182,1.601602
0,0,0,0,0,0,0,0.279885,0,-0.258174,-1.269345,1.611612
0,0,0,0,0,0,0,0.277313,0,-0.255854,-1.257617,1.621622
0,0,0,0,0,0,0,0.274763,0,-0.253554,-1.245996,1.631632
0,0,0,0,0,0,0,0.272236,0,-0.251274,-1.23448,1.641642
0,0,0,0,0,0,0,0.269732,0,-0.249013,-1.22307,1.651652
0,0,0,0,0,0,0,0.267251,0,-0.246772,-1.211764,1.661662
0,0,0,0,0,0,0,0.264792,0,-0.244551,-1.200561,1.671672
0,0,0,0,0,0,0,0.262355,0,-0.242349,-1.18946,1.681682
0,0,0,0,0,0,0,0.25994,0,-0.240166,-1.17846,1.691692
0,0,0,0,0,0,0,0.257547,0,-0.238002,-1.16756,1.701702
0,0,0,0,0,0,0,0.255175,0,-0.235857,-1.15676,1.711712
0,0,0,0,0,0,0,0.252825,0,-0.233731,-1.146058,1.721722
0,0,0,0,0,0,0,0.250496,0,-0.231624,-1.135454,1.731732
0,0,0,0,0,0,0,0.248188,0,-0.229535,-1.124946,1.741742
0,0,0,0,0,0,0,0.245901,0,-0.227464,-1.114534,1.751752
0,0,0,0,0,0,0,0.243634,0,-0.225411,-1.104217,1.761762
0,0,0,0,0,0,0,0.241388,0,-0.223377,-1.093994,1.771772
0,0,0,0,0,0,0,0.239162,0,-0.22136,-1.083864,1.781782
0,0,0,0,0,0,0,0.236956,0,-0.219361,-1.073827,1.791792
0,0,0,0,0,0,0,0.23477,0,-0.217379,-1.06388,1.801802
0,0,0,0,0,0,0,0.232604,0,-0.215415,-1.054025,1.811812
0,0,0,0,0,0,0,0.230458,0,-0.213469,-1.044259,1.821822
0,0,0,0,0,0,0,0.22833,0,-0.211539,-1.034582,1.831832
0,0,0,0,0,0,0,0.226222,0,-0.209627,-1.024993,1.841842
0,0,0,0,0,0,0,0.224134,0,-0.207731,-1.015492,1.851852
0,0,0,0,0,0,0,0.222064,0,-0.205852,-1.006077,1.861862
0,0,0,0,0,0,0,0.220012,0,-0.20399,-0.996748,1.871872
0,0,0,0,0,0,0,0.21798,0,-0.202144,-0.987504,1.881882
0,0,0,0,0,0,0,0.215965,0,-0.200314,-0.978344,1.891892
0,0,0,0,0,0,0,0.213969,0,-0.198501,-0.969268,1.901902
0,0,0,0,0,0,0,0.211991,0,-0.196703,-0.960274,1.911912
0,0,0,0,0,0,0,0.210031,0,-0.194922,-0.951362,1.921922
0,0,0,0,0,0,0,0.208089,0,-0.193156,-0.942531,1.931932
0,0,0,0,0,0,0,0.206164,0,-0.191406,-0.933781,1.941942
0,0,0,0,0,0,0,0.204257,0,-0.189672,-0.925111,1.951952
0,0,0,0,0,0,0,0.202367,0,-0.187953,-0.91652,1.961962
0,0,0,0,0,0,0,0.200494,0,-0.186249,-0.908007,1.971972
0,0,0,0,0,0,0,0.198638,0,-0.18456,-0.899571,1.981982
0,0,0,0,0,0,0,0.196799,0,-0.182886,-0.891213,1.991992
0,0,0,0,0,0,0,0.194977,0,-0.181228,-0.882931,2.002002
0,0,0,0,0,0,0,0.193171,0,-0.179583,-0.874724,2.012012
0,0,0,0,0,0,0,0.191381,0,-0.177954,-0.866592,2.022022
0,0,0,0,0,0,0,0.189608,0,-0.176339,-0.858534,2.032032
0,0,0,0,0,0,0,0.187851,0,-0.174738,-0.85055,2.042042
0,0,0,0,0,0,0,0.18611,0,-0.173152,-0.842638,2.052052
0,0,0,0,0,0,0,0.184385,0,-0.171579,-0.834799,2.062062
0,0,0,0,0,0,0,0.182675,0,-0.170021,-0.827031,2.072072
0,0,0,0,0,0,0,0.180981,0,-0.168477,-0.819335,2.082082
0,0,0,0,0,0,0,0.179302,0,-0.166946,-0.811708,2.092092
0,0,0,0,0,0,0,0.177638,0,-0.165429,-0.804151,2.102102
0,0,0,0,0,0,0,0.17599,0,-0.163926,-0.796663,2.112112
0,0,0,0,0,0,0,0.174356,0,-0.162435,-0.789243,2.122122
0,0,0,0,0,0,0,0.172738,0,-0.160959,-0.781891,2.132132
0,0,0,0,0,0,0,0.171134,0,-0.159495,-0.774607,2.142142
0,0,0,0,0,0,0,0.169545,0,-0.158045,-0.767388,2.152152
0,0,0,0,0,0,0,0.16797,0,-0.156607,-0.760236,2.162162
0,0,0,0,0,0,0,0.166409,0,-0.155182,-0.753149,2.172172
0,0,0,0,0,0,0,0.164863,0,-0.15377,-0.746127,2.182182
0,0,0,0,0,0,0,0.163331,0,-0.152371,-0.739169,2.192192
0,0,0,0,0,0,0,0.161813,0,-0.150984,-0.732274,2.202202
0,0,0,0,0,0,0,0.160308,0,-0.149609,-0.725443,2.212212
0,0,0,0,0,0,0,0.158817,0,-0.148247,-0.718673,2.222222
0,0,0,0,0,0,0,0.15734,0,-0.146897,-0.711966,2.232232
0,0,0,0,0,0,0,0.155877,0,-0.145559,-0.70532,2.242242
0,0,0,0,0,0,0,0.154426,0,-0.144233,-0.698735,2.252252
0,0,0,0,0,0,0,0.152989,0,-0.142919,-0.69221,2.262262
0,0,0,0,0,0,0,0.151565,0,-0.141616,-0.685745,2.272272
0,0,0,0,0,0,0,0.150154,0,-0.140326,-0.679339,2.282282
0,0,0,0,0,0,0,0.148755,0,-0.139047,-0.672992,2.292292
0,0,0,0,0,0,0,0.14737,0,-0.137779,-0.666702,2.302302
0,0,0,0,0,0,0,0.145997,0,-0.136523,-0.66047,2.312312
0,0,0,0,0,0,0,0.144637,0,-0.135278,-0.654295,2.322322
0,0,0,0,0,0,0,0.143289,0,-0.134044,-0.648177,2.332332
0,0,0,0,0,0,0,0.141953,0,-0.132821,-0.642115,2.342342
0,0,0,0,0,0,0,0.14063,0,-0.131609,-0.636108,2.352352
0,0,0,0,0,0,0,0.139318,0,-0.130408,-0.630156,2.362362
0,0,0,0,0,0,0,0.138019,0,-0.129218,-0.624259,2.372372
0,0,0,0,0,0,0,0.136731,0,-0.128038,-0.618416,2.382382
0,0,0,0,0,0,0,0.135456,0,-0.126869,-0.612626,2.392392
0,0,0,0,0,0,0,0.134191,0,-0.125711,-0.606889,2.402402
0,0,0,0,0,0,0,0.132939,0,-0.124563,-0.601205,2.412412
0,0,0,0,0,0,0,0.131698,0,-0.123425,-0.595573,2.422422
0,0,0,0,0,0,0,0.130468,0,-0.122297,-0.589993,2.432432
0,0,0,0,0,0,0,0.129249,0,-0.12118,-0.584464,2.442442
0,0,0,0,0,0,0,0.128042,0,-0.120073,-0.578985,2.452452
0,0,0,0,0,0,0,0.126845,0,-0.118975,-0.573557,2.462462
0,0,0,0,0,0,0,0.12566,0,-0.117888,-0.568178,2.472472
0,0,0,0,0,0,0,0.124485,0,-0.11681,-0.562849,2.482482
0,0,0,0,0,0,0,0.123321,0,-0.115742,-0.557569,2.492492
0,0,0,0,0,0,0,0.122168,0,-0.114683,-0.552337,2.502503
0,0,0,0,0,0,0,0.121025,0,-0.113634,-0.547153,2.512513
0,0,0,0,0,0,0,0.119893,0,-0.112595,-0.542016,2.522523
0,0,0,0,0,0,0,0.118771,0,-0.111565,-0.536927,2.532533
0,0,0,0,0,0,0,0.117659,0,-0.110544,-0.531885,2.542543
0,0,0,0,0,0,0,0.116558,0,-0.109532,-0.526889,2.552553
0,0,0,0,0,0,0,0.115467,0,-0.10853,-0.521938,2.562563
0,0,0,0,0,0,0,0.114385,0,-0.107536,-0.517033,2.572573
0,0,0,0,0,0,0,0.113314,0,-0.106552,-0.512174,2.582583
0,0,0,0,0,0,0,0.112252,0,-0.105576,-0.507359,2.592593
0,0,0,0,0,0,0,0.1112,0,-0.104609,-0.502588,2.602603
0,0,0,0,0,0,0,0.110158,0,-0.103651,-0.497861,2.612613
0,0,0,0,0,0,0,0.109125,0,-0.102701,-0.493177,2.622623
0,0,0,0,0,0,0,0.108102,0,-0.10176,-0.488536,2.632633
0,0,0,0,0,0,0,0.107088,0,-0.100828,-0.483938,2.642643
0,0,0,0,0,0,0,0.106083,0,-0.099904,-0.479383,2.652653
0,0,0,0,0,0,0,0.105087,0,-0.098988,-0.474869,2.662663
0,0,0,0,0,0,0,0.104101,0,-0.09808,-0.470397,2.672673
0,0,0,0,0,0,0,0.103124,0,-0.097181,-0.465965,2.682683
0,0,0,0,0,0,0,0.102156,0,-0.09629,-0.461575,2.692693
0,0,0,0,0,0,0,0.101196,0,-0.095407,-0.457225,2.702703
0,0,0,0,0,0,0,0.100245,0,-0.094532,-0.452915,2.712713
0,0,0,0,0,0,0,0.099304,0,-0.093664,-0.448645,2.722723
0,0,0,0,0,0,0,0.09837,0,-0.092805,-0.444414,2.732733
0,0,0,0,0,0,0,0.097446,0,-0.091953,-0.440221,2.742743
0,0,0,0,0,0,0,0.096529,0,-0.091109,-0.436068,2.752753
0,0,0,0,0,0,0,0.095622,0,-0.090273,-0.431953,2.762763
0,0,0,0,0,0,0,0.094722,0,-0.089444,-0.427875,2.772773
0,0,0,0,0,0,0,0.093831,0,-0.088623,-0.423835,2.782783
0,0,0,0,0,0,0,0.092948,0,-0.087809,-0.419833,2.792793
0,0,0,0,0,0,0,0.092073,0,-0.087003,-0.415867,2.802803
0,0,0,0,0,0,0,0.091206,0,-0.086204,-0.411938,2.812813
0,0,0,0,0,0,0,0.090347,0,-0.085412,-0.408045,2.822823
0,0,0,0,0,0,0,0.089496,0,-0.084627,-0.404188,2.832833
0,0,0,0,0,0,0,0.088653,0,-0.083849,-0.400366,2.842843
0,0,0,0,0,0,0,0.087817,0,-0.083079,-0.39658,2.852853
0,0,0,0,0,0,0,0.08699,0,-0.082315,-0.392828,2.862863
0,0,0,0,0,0,0,0.086169,0,-0.081558,-0.389111,2.872873
0,0,0,0,0,0,0,0.085357,0,-0.080808,-0.385429,2.882883
0,0,0,0,0,0,0,0.084552,0,-0.080065,-0.38178,2.892893
0,0,0,0,0,0,0,0.083754,0,-0.079329,-0.378165,2.902903
